3
0
73
0	2899	-0	2.08	-0	7.68	-0	0.06	-0	-0	-0	1.68	-0	0.48	-0	2	-0	-0	-0	-0	-0	0.06	0.24	-0	-0	7.42	0.48	-0	-0	0.72	1.98	-0	-0	-0	0.72	-0	4.96	-0	-0	-0	-0	-0	-0	0.06	0.96	0.72	-0	-0	-0	4.8	-0	0.06	-0	-0	-0	-0	0.06	-0	0.06	2.72	-0	-0	-0	2.56	-0	-0	1.2	37.82	-0	-0	3.78	-0	-0	-0	-0	
1	0	-2.08	-0	9.18	6	-0	-2	-1.68	-1.92	-1.92	-0.24	-1.92	-1.92	-1.92	-0.56	-2.06	-2	-1.92	-1.96	-1.86	-1.78	-1.68	-2.08	-1.92	5.28	-1.12	-2	-1.92	-1.2	-0.48	-1.36	-1.92	-1.98	-1.06	-1.98	2.58	-2.14	-1.98	3.84	-1.2	-1.92	-1.92	-1.76	-1.04	-0.64	-1.92	-1.92	-1.92	3.22	-1.96	-1.92	-1.96	-2.08	-1.92	-1.92	-2.16	-2	-1.88	0.34	-1.92	-1.98	-1.92	0.52	-1.76	-1.92	-0.76	33.44	-0	-0	-0	-0	-0	-0	-0	
2	1375	-0	-9.18	-0	-0	-0	-0	-0	-0	-0	-3.78	-0	-0	-0	-71.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-84.06	-3.78	-0	-0	-14.58	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-4.32	-0	-0	-0.36	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	196	-7.68	-6	-0	-0	26.84	-6.58	-6.24	-7.76	-6.48	-5.32	-6.48	-6.4	-7.44	-5.12	-6.88	-7.16	-6.7	-6.62	-6.72	-6.48	-6.24	-6.56	-8.24	1.14	-5.68	-7.6	-6.4	-6	-5.14	-6.08	-6.48	-7.98	-7.02	-6.1	-2.8	-7.08	-8.26	-0.34	-5.84	-6.24	-6.24	-6.26	-5.44	-5.12	-6.24	-6.7	-6.24	-1.44	-6.72	-6.42	-6.86	-7.76	-6.7	-7	-6.66	-7.92	-6.48	-3.82	-6.48	-6.3	-6.24	-5.8	-6.24	-8.16	-5.28	23.58	-0	-0	-0	-0	-0	-0	-0	
4	1309	-0	-0	-0	-26.84	-0	-0	-0	-0	-0.54	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.54	-0	-0	-0	-0	-0	-0	-15.12	-0	-11.34	-0	-0	-5.4	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-10.86	-0	-4.32	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	207	-0.06	2	-0	6.58	-0	-0	2.96	-0.06	-0	1.68	-0	-0	0.04	5.74	0.06	0.6	-0	0.06	0.06	-0	0.24	-0	-0	7.2	1.68	0.24	-0	0.72	1.86	-0	-0	-0	0.72	-0	4.88	-0	-0	-0	-0.24	0.14	-0	-0.06	1.02	0.72	-0	-0	-0.06	4.86	0.06	-0	0.06	-0	-0	-0.06	-0	-0	-0	4.3	-0	-0	-0	2.48	-0	-0	1.26	13.72	-0	-0	-0	-0	4.32	-0	-0	
6	319	-0	1.68	-0	6.24	-0	-2.96	-0	-0.64	-0.88	0.72	-2.8	-1.04	-0.72	-1.38778e-17	-2.16	-1.36	-0.64	-0.56	-2.64	-3.04	-1.84	-0.88	-0.96	5.2	-0.4	0.24	-1.2	0.08	1.12	-2.72	-2.56	-1.12	-0.72	-0.96	4.56	-0.88	-0.24	-3.2	-0.24	-0.96	-0.24	-0.56	0.08	0.96	-0.88	-0.24	-0.48	3.68	-0.24	-0.48	-2.32	-0	-0.96	-0.8	-0.96	-0	-2.32	3.6	-0.48	-2.96	-1.04	0.96	-0.96	-0.24	-0.16	7.14	2.7	-0	-0	-0	-0	-0	-0	
7	1427	-0	1.92	-0	7.76	-0	0.06	0.64	-0	-0	1.68	-0	0.88	-0	1.52	-0	-0	-0	-0	0.16	0.06	0.24	-0	-0	7.36	0.48	-0	-0	0.72	1.5	-0	-0	-0	0.72	-0	4.8	-0	-0	-0	0.72	-0	-0	0.02	0.96	1.44	-0	-0	-0	5.28	-0	-0.14	-0	-0	-0	-0	-0.24	-0	0.06	2.4	-0	-0	-0	2.4	-0	-0	1.2	32.4	-0	-0	3.78	-0	-0	-0	-0	
8	214	-0	1.92	-0	6.48	0.54	-0	0.88	-0	-0	1.68	-0	-0	-0	1.68	-0	-0.16	3.78	-0	-0	-0	0.24	0.7	0.24	6.7	1.38	-0.06	-0	0.72	1.92	-0	-0	-0	0.72	-0	4.8	-0	0.04	-0	-0	-0.06	-0	-0	0.96	0.66	-0	-0	-0	4.8	-0	-0	-0	0.14	-0.14	-0	-0	-0	-0	4	-0	-0.06	-0	2.4	-0	-0	1.2	29.56	-0	-0	-0	-0	-0	-0	-0	
9	291	-1.68	0.24	3.78	5.32	-0	-1.68	-0.72	-1.68	-1.68	-0	-1.68	-1.68	-1.68	-0.16	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.44	-1.68	-1.68	5.2	-1.2	-1.68	-1.68	-0.96	-0.24	-1.68	-1.68	-1.68	-0.96	-1.68	3.12	-1.68	-1.68	-1.68	-0.66	-1.68	-1.68	-1.52	-0.56	-0.96	-1.68	-1.68	-1.68	4.08	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	-1.68	0.62	-1.68	-1.68	-1.68	0.72	-1.68	-1.68	-0.48	30.96	-0	-0	-0	-0	-0	-0	-0	
10	222	-0	1.92	-0	6.48	-0	-0	2.8	-0	-0	1.68	-0	-0	-0	1.6	-0	-0	-0	-0	-0	-0	0.24	-0	-0	6.66	0.48	-0	-0	0.72	1.68	-0	-0	-0	0.72	-0	4.8	-0	-0	-0	0.96	-0	-0	0.08	0.96	0.72	-0	-0	-0	5.04	-0	-0	-0	-0	-0	-0	-0	-0	-0	3.12	-0	-0	-0	2.4	0.08	-0	1.2	20.68	-0	-0	-0	-0	-0	-0	-0	
11	1315	-0.48	1.92	-0	6.4	-0	-0	1.04	-0.88	-0	1.68	-0	-0	-1.2	1.6	-0	-0	-0	-0	-0	-0	0.24	-0	-0	6.68	0.48	-1.44	-0	0.72	1.68	-0	-0	-0	0.72	-0	4.08	-0	-0	-0	-0	-0	-0.66	0.08	0.96	1.68	-0	-0.24	-0.24	5.04	-0	-0	-0	-0.8	-0	-0	-0	-0.48	-0	3.04	-0	-0	-0	2.4	-0	-0	1.2	27.9	-0	-0	3.24	-0	-0	-0	-0	
12	199	-0	1.92	-0	7.44	-0	-0.04	0.72	-0	-0	1.68	-0	1.2	-0	1.68	-0	-0	-0	-0	-0	-0.04	0.24	-0	-0	7.3	0.48	-0	-0	0.72	1.88	-0	-0	-0	0.72	-0	4.8	-0	-0	-0	0.72	-0	-0	-0.04	0.96	1.44	-0	-0	-0	4.8	-0	-0.04	-0	-0	-0	-0	0.06	-0	-0.14	4.32	-0	-0	-0	2.4	-0	-0	1.2	24.36	3.78	-0	-0	-0	-0	-0	-0	
13	0	-2	0.56	71.1	5.12	-0	-5.74	1.38778e-17	-1.52	-1.68	0.16	-1.6	-1.6	-1.68	-0	-1.52	-1.68	2.04	-1.68	-1.68	-5.66	-1.44	-1.48	-1.58	5.52	0.14	-1.9	-1.6	-0.88	-3.92	-2	-1.68	-1.52	-0.88	-1.68	3.12	-1.92	-1.38	-1.68	-1.52	-1.74	-1.68	-6	-0.76	-1.34	-1.68	-1.44	-1.68	3.12	-1.6	-5.22	-1.6	-2.06	-1.66	-1.52	-5.88	-1.44	-5.26	1.76	-1.68	-1.54	-1.68	1.12	-1.68	-1.44	-0.48	34.52	-0	-0	-0	-0	-0	-0	-0	
