7
0
73
0	425	-0	1.32	-0	10.78	-0	-0	-7.68	7.68	10.08	19.76	10.46	-0.24	-0	4.32	30.16	13.72	8.06	-0	4.02	0.32	24.86	24.06	16.8	4.38	9.92	2.08	4.88	-0	11.2	6.72	6.74	13.66	13.74	25.18	3.26	7.16	3.88	14.9	2.4	-0.24	3.72	-0.14	2.3	23.8	-0.24	5.04	-0	5.34	3.92	15.04	18.88	28.26	-0	3.6	2.52	7.62	6.4	25.62	18.04	-0	2.54	0.6	13.36	15.98	-7.14	31.06	-0	40.1	-0	-0	-0	-0	-0	
1	0	-1.32	-0	51.66	0.48	-0	-1.2	-9.48	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-0.24	-1.2	-1.2	-1.2	-1.2	-0.48	-2.52	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	42.2	-1.2	-4.64	0.72	-1.2	-1.2	-10.12	-1.2	-6.26	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-1.2	-0.72	-0.24	-1.38	-1.44	-1.2	-0.24	-1.2	-1.2	-1.2	-1.2	-1.44	-5.2	1.68	-1.2	-16.02	1.06	-0	-0	-0	-0	-0	-0	-0	
2	116	-0	-51.66	-0	-0	-0	-11.34	-0	-0	-0	-0	-0	-0	-0	-0	-0	-46.44	-0	-0	-29.34	-25.92	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-46.98	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-27.9	-0	-0	-0	-0	-0	-0	-0	-68.04	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	2364	-10.78	-0.48	-0	-0	37.98	-1.68	-2.64	-1.44	-2.88	-1.68	-1.68	-1.68	-1.44	-2.16	-1.92	-1.68	-1.68	-1.68	-1.92	-2.16	-0.96	-3.48	-1.68	-1.68	-1.68	-1.68	-1.44	-1.68	39.14	-1.2	-2.64	-1.68	-1.68	-1.92	-2.64	-1.44	-1.68	-1.68	0.24	-1.68	-1.68	-1.44	-3.12	-1.68	-1.68	-1.68	-1.44	-1.44	-2.48	-1.44	-0.96	-0.72	-1.44	-1.68	-1.68	-0.72	-1.92	-1.44	-1.68	-1.68	-1.68	-2.52	2.16	-1.44	-12.6	-0.24	-0	-0	-0	-0	-0	-0	-0	
4	75	-0	-0	-0	-37.98	-0	-0	-0	-0	-0	-42.66	-0	-0	-0	-0	-99.9	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-95.58	-33.98	-0	-0	-32.04	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-70.2	-0	-0	-0	-0	-67.86	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	81	-0	1.2	11.34	1.68	-0	-0	-0	0.24	0.48	-0.48	-0	-0	-0	-0	1.92	2.88	-0	-0	-0	-0	0.72	-0.16	-0	-0	-0	-0	-0	-0	42.54	-0	-0	-0	-0	-0	-3.88	-0.42	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.48	0.96	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-0	2.4	0.96	-1.08	2.4	-0	-0	-0	-0	-0	-0	-0	
6	80	7.68	9.48	-0	2.64	-0	-0	-0	7.68	0.48	0.96	0.16	-0	7.68	10	8.32	2.08	-0	7.68	0.96	-0.96	0.96	0.76	-0	-0	-0	-0	6.96	7.84	41.62	1.92	-0	-0	2.72	1.76	-0.16	-0	-0	2.56	-0	-0	7.68	8	8.84	-0	-0	7.68	7.68	7.68	5.24	1.6	2.72	2.48	-0	0.32	7.68	2.08	-0	0.16	1.6	-0	-0	7.68	2.72	-0	-0.7	5.12	-0	-0	-0	-0	4.68	-0	-0	
7	81	-7.68	1.2	-0	1.44	-0	-0.24	-7.68	-0	-8.52	-0	-0	-0	-0	-4.06	-0	0.24	-0	-0	-0	-5.04	0.72	-8.8	-0	-0	-0	-0	-0	-0	25.44	-0	-9.88	-0	-0	0.24	-7.2	-0	-3.84	-0	-0	-0	-0	-0	-9.12	-0	-0	-0	-0	-0	-0	-0	0.48	0.96	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-4.06	2.16	-0	-0	-1.94	-0	53.46	-0	-0	-0	-0	-0	
8	3043	-10.08	1.2	-0	2.88	-0	-0.48	-0.48	8.52	-0	1.76	0.16	-0	-0	-0.08	7.84	1.32	-0	11.04	15.48	-0.7	1.12	10.04	1.4	2.24	-0	-0	6.92	1.2	20.4	1.92	12.96	-0	4.16	2.2	-1.6	-0	0.08	4.92	-0	-0	8.16	-0	-1.2	-0	-0	9.24	-0	-0	-0.48	1.6	3.36	10.92	2	2	10.16	2.08	-0	0.32	2.04	-0	5.36	6.34	3.4	-0	-21.7	7.6	39.06	-0	-0	-0	-0	-0	-0	
9	1328	-19.76	1.2	-0	1.68	42.66	0.48	-0.96	-0	-1.76	-0	-0	-0	0.24	-1.1	-0	-4.16334e-17	-0	-0	-0	-1.82	0.72	-1.36	-0	-0	-0	-0	-0	-0	33.06	-0	-3.52	-0	-0	-0	-2.28	-0	-0	-0	-0	-0	-0	-0	-2.88	-0	-0	-0.12	-0	-0	-1.44	-0	0.48	0.96	-0	-0	-0.48	0.96	-0	-0	-0	-0	-0	-1.18	2.4	0.96	-6.36	0.26	-0	-0	-0	-0	-0	-0	-0	
10	81	-10.46	1.2	-0	1.68	-0	-0	-0.16	-0	-0.16	-0	-0	-0	-0	-0.08	-0	1.68	-0	-0	-0	-0.08	0.72	1.04	-0	-0	-0	-0	-0	-0	39.1	-0	-0.16	-0	-0	-0	-0.4	-0	-0.08	-0	-0	-0	-0	-0	-0.24	-0	-0	-0	0.24	-0	-0.16	-0	0.48	1.08	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-1.92	2.4	-0	-4.42	2.32	-0	-0	-0	-0	-0	28.26	-0	
11	81	0.24	1.2	-0	1.68	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.72	0.96	-0	-0	-0	-0	-0	-0	38.46	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.48	0.96	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-2.28	2.4	0.48	-9.9	2.4	-0	23.22	-0	-0	-0	-0	-0	
12	78	-0	1.2	-0	1.44	-0	-0	-7.68	-0	-0	-0.24	-0	-0	-0	0.24	-0	0.24	-0	-0	-0	-0	0.72	-0	-0	-0	-0	-0	-0	-0	38.88	-0	-0	-0	-0	-0.24	-10.36	0.24	-3.84	-0	-0	-0	-0	-0	-0	-0.24	-0	-0	-0	-0	-0	-0	0.48	0.96	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-3.84	2.4	-0	-11.52	2.16	-0	-0	-0	-0	38.52	-0	-0	
13	0	-4.32	1.2	-0	2.16	-0	-0	-10	4.06	0.08	1.1	0.08	-0	-0.24	-0	3.92	-0.36	-0	3.92	0.48	-0.16	1.92	3.52	-0	1.04	-0	-0	5.24	2.92	33.2	1.18	5.18	-0	0.4	2.08	-11.32	-0	0.24	1.6	3	-0	3.84	-0	-0.48	-0	-0	4.18	-0.24	-0.24	-0	0.72	1.84	5.08	1.02	1.18	5.82	1.68	-0	0.16	0.8	-0	2.52	-0.06	3.04	0.22	-11.92	3.54	57.42	-0	-0	-0	-0	-0	-0	
