8
0
73
0	1354	-0	1.62	-0	3.64	-0	-0	-0	2.88	-0	-0	-0	-0	2	0.96	5.76	-0	1.44	6	0.96	-0	-0	0.24	3.12	3.36	-0	-0	-0	-0	4.26	0.24	-0	2.4	-0	-0	-0	-0	-0	5.2	2.88	-0	0.72	-1.58	-0	-0	3.12	0.42	-0	-0	4.32	-0	-0	-0	0.48	-0	-0	-0	-0	-0	-0	1.68	-0	-0	2.16	-0	-0	1.2	-0	-0	3.58	-0	-0	-0	-0	
1	0	-1.62	-0	55	-12.94	-0	-1.62	-1.62	1.26	6.06	-1.62	-2.04	-1.62	-1.62	-0.66	6.38	-1.8	-0.18	4.02	-0.84	-1.8	-1.62	-1.38	1.5	1.74	-1.8	-1.62	-1.62	-1.62	2.84	-1.38	-1.62	5.76	-1.62	-1.62	-1.62	-1.62	-9.44	0.3	1.26	-1.8	-0.9	-1.62	-14.64	-1.8	0.78	0.46	-1.8	-1.62	2.7	-1.8	-1.62	-1.8	-1.14	-1.62	-1.62	-1.62	-1.62	-1.62	-1.62	0.06	-1.8	-1.62	0.36	-1.8	-1.86	-0.42	-0	-0	-0	-0	-0	-0	-0	
2	378	-0	-55	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-17.26	-0	-0	-0	-0	-0	-0	-0	-0	-15.8	-0	-0	-0	-0	-18.7	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-64.04	-14.16	-60.6	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-63.32	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	376	-3.64	12.94	-0	-0	68.72	9.84	8.96	12.24	9.76	9.84	7.84	11.28	7.52	8.16	14.16	9.44	10.16	13.98	9.68	9.84	9.84	8.9	11.32	10.48	8.98	7.92	7.84	8.24	20.44	9.44	8.96	14.64	8.16	7.84	9.04	-5.84	9.44	10.56	12.32	9.44	9.36	8.4	8.72	9.04	18.32	10.18	8.96	8.6	12.4	9.52	9.04	10.5	8.56	9.84	9.2	6.8	8.16	9.92	8.68	9.6	7.76	8.56	12	8.64	8.8	9.2	-0	-0	-0	-0	-0	-0	-0	
4	282	-0	-0	-0	-68.72	-0	-13.14	-0	-0	-0	-0	-0	-0	-0	-0	-0	-75.16	-0	-0	-80.04	-53.76	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-13.82	-0	-14.52	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	290	-0	1.62	-0	-9.84	13.14	-0	-0	2.66	-0	-0	8.28	-0	-0	0.96	10.24	-0	1.44	5.58	0.96	-0	-0	-2.72	3.12	3.36	-0	-0	-0	-0	4.26	0.24	-0	2.4	-0	-2.88	-0	-0	-0	1.92	2.88	-0	0.72	-0	-0	-0	4.56	1.7	-0	-0	4.32	2.4	-0	-0	0.48	-0	0.88	-0	-0	-0	-0	1.68	-0	-0	2.16	-0	-0	1.2	-0	-0	-0	-0	-0	-0	-0	
6	283	-0	1.62	-0	-8.96	-0	-0	-0	2.88	-0	-0	-0	-0	-0	0.96	5.76	-0	1.44	5.7	0.96	-0	-0	0.24	3.12	3.36	-0	-0	-0	0.58	4.1	0.24	-0	11.4	-0	-0	-0	-0	-0	1.92	2.88	-0	0.72	-0	-0	-0	3.68	1.54	-0	-0	4.32	-0	-0	-8.26	0.48	-0	-0	-0	-0	2.34	-0	1.68	-9.2	-0	2.16	-0	-0	1.2	-0	-0	-0	-0	40.24	-0	-0	
7	363	-2.88	-1.26	-0	-12.24	-0	-2.66	-2.88	-0	-2.88	-3.12	-3.12	-2.8	-2.56	-1.76	2.8	-2.88	-1.6	3.46	-2.08	-2.98	-2.88	-2.64	0.16	0.56	-2.88	-2.88	-2.88	-2.74	1.14	-2.64	-2.6	-0.48	-2.88	-2.72	-2.8	1.04	-3.12	-1.04	4.16334e-17	-2.88	-1.2	-2.62	-2.8	-2.88	0.96	-2	-2.68	-2.96	1.52	-2.72	-2.88	-2.72	-2.24	-2.62	-2.74	-2.88	-2.88	-2.88	-2.8	-1.2	-2.88	-2.78	14.58	-3.12	-2.88	-1.68	-0	-0	10.26	-0	-0	-0	-0	
8	378	-0	-6.06	-0	-9.76	-0	-0	-0	2.88	-0	-0	-7.28	-0	-0	0.96	5.76	-0	1.44	9.88	0.96	-0	-0	0.24	3.12	3.36	-0	-0	-0	-0	4.26	0.24	-0	11.36	-0	-0	-0	-0	-0	1.92	2.88	-0	0.72	-0	-0	-0	2.24	3.32	-0	-0	4.32	-3.26	-2	-0	0.48	-0	-0	2.56	-0	-0	-0	1.68	-0	-0	2.16	-0	-0	1.2	45.82	-0	-0	-0	-0	-0	-0	
9	301	-0	1.62	-0	-9.84	-0	-0	-0	3.12	-0	-0	-0	-10.56	-0	0.96	5.76	-0	1.44	5.76	0.96	-0	-0	0.24	3.12	3.36	-0	-0	-0	-0	4.1	0.24	-0	2.4	-0	-0	-0	-0	-0	1.92	2.88	-0	-2.46	11.74	-0	-0	3.76	0.82	-0	-0	4.32	-0	-0	-0	0.48	-0	0.72	-0	-0	-0	-10.6	1.68	-2.84	3.08	2.16	-0	-0	1.2	-0	60.94	-0	-0	-0	-0	-0	
