11
1000
16
0	500	0	-50	-49.5	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	500	50	0	0	-50.5	0	0	0	0	0	0	0	0	0	0	0	0	
2	500	49.5	0	0	-49	0	0	0	0	0	0	0	0	0	0	0	0	
3	500	0	50.5	49	0	-51	-48.5	-51.5	0	0	0	0	0	0	0	0	0	
4	500	0	0	0	51	0	0	0	-48	0	0	0	0	0	0	0	0	
5	500	0	0	0	48.5	0	0	0	-52	0	0	0	0	0	0	0	0	
6	500	0	0	0	51.5	0	0	0	-47.5	0	0	0	0	0	0	0	0	
7	500	0	0	0	0	48	52	47.5	0	-52.5	-47	-53	-46.5	-53.5	-46	-54	0	
8	500	0	0	0	0	0	0	0	52.5	0	0	0	0	0	0	0	-45.5	
9	500	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	-54.5	
10	500	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	-45	
11	500	0	0	0	0	0	0	0	46.5	0	0	0	0	0	0	0	-55	
12	500	0	0	0	0	0	0	0	53.5	0	0	0	0	0	0	0	-44.5	
13	500	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	-55.5	
14	500	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	-50	
15	500	0	0	0	0	0	0	0	0	45.5	54.5	45	55	44.5	55.5	50	0	
