10
1000
16
0	500	0	-50	-49.5	-50.5	-49	0	0	0	0	0	0	0	0	0	0	0	
1	500	50	0	0	0	0	-51	0	0	0	0	0	0	0	0	0	0	
2	500	49.5	0	0	0	0	0	-48.5	-51.5	0	0	0	0	0	0	0	0	
3	500	50.5	0	0	0	0	-48	-52	-47.5	0	0	0	0	0	0	0	0	
4	500	49	0	0	0	0	0	-52.5	0	0	0	0	0	0	0	0	0	
5	500	0	51	0	48	0	0	0	0	0	-47	0	-53	0	-46.5	-53.5	0	
6	500	0	0	48.5	52	52.5	0	0	0	0	0	-46	-54	-45.5	0	0	0	
7	500	0	0	51.5	47.5	0	0	0	0	-54.5	0	0	-45	-55	-44.5	-55.5	0	
8	500	0	0	0	0	0	0	0	54.5	0	0	0	0	0	0	0	-44	
9	500	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	-56	
10	500	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	-43.5	
11	500	0	0	0	0	0	53	54	45	0	0	0	0	0	0	0	-56.5	
12	500	0	0	0	0	0	0	45.5	55	0	0	0	0	0	0	0	-43	
13	500	0	0	0	0	0	46.5	0	44.5	0	0	0	0	0	0	0	-57	
14	500	0	0	0	0	0	53.5	0	55.5	0	0	0	0	0	0	0	-50	
15	500	0	0	0	0	0	0	0	0	44	56	43.5	56.5	43	57	50	0	
