9
1000
16
0	500	0	-200	-198	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	500	200	0	0	-202	0	0	0	0	0	0	0	0	0	0	0	0	
2	500	198	0	0	-196	0	0	0	0	0	0	0	0	0	0	0	0	
3	500	0	202	196	0	-204	-194	-206	0	0	0	0	0	0	0	0	0	
4	500	0	0	0	204	0	0	0	-192	0	0	0	0	0	0	0	0	
5	500	0	0	0	194	0	0	0	-208	0	0	0	0	0	0	0	0	
6	500	0	0	0	206	0	0	0	-190	0	0	0	0	0	0	0	0	
7	500	0	0	0	0	192	208	190	0	-210	-188	-212	0	0	0	0	0	
8	500	0	0	0	0	0	0	0	210	0	0	0	-186	-214	-184	0	0	
9	500	0	0	0	0	0	0	0	188	0	0	0	-216	-182	-218	-180	0	
10	500	0	0	0	0	0	0	0	212	0	0	0	0	-220	0	0	0	
11	500	0	0	0	0	0	0	0	0	186	216	0	0	0	0	0	-178	
12	500	0	0	0	0	0	0	0	0	214	182	220	0	0	0	0	-222	
13	500	0	0	0	0	0	0	0	0	184	218	0	0	0	0	0	-176	
14	500	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	-224	
15	500	0	0	0	0	0	0	0	0	0	0	0	178	222	176	224	0	
