18
0
35
0	399	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	399	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	399	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	399	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	399	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	399	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	399	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	399	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	399	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	399	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	399	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	399	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	399	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	399	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	399	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
22	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
23	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
24	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
25	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
26	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
27	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
28	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
29	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
30	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
31	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
32	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
33	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
34	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
