15
0
15
0	926	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	926	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
2	926	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
3	926	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
4	926	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
5	926	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
6	926	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
7	926	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
8	926	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
9	926	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
10	926	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
11	926	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
12	926	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
13	926	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
14	926	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
