64
0
15
0	852	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	852	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
2	852	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
3	852	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
4	852	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
5	852	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
6	852	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
7	852	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
8	852	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
9	852	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
10	852	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
11	852	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
12	852	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
13	852	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
14	852	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
