69
0
15
0	937	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	937	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
2	937	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
3	937	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
4	937	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
5	937	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
6	937	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
7	937	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
8	937	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
9	937	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
10	937	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
11	937	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
12	937	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
13	937	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
14	937	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
