63
0
15
0	974	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	974	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
2	974	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
3	974	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
4	974	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
5	974	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
6	974	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
7	974	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
8	974	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
9	974	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
10	974	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
11	974	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
12	974	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
13	974	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
14	974	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
