70
0
17
0	387	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	387	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	387	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	387	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
4	387	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
5	387	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
6	387	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
7	387	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
8	387	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
9	387	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
10	387	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
11	387	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
12	387	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
13	387	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
14	387	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
15	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
16	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
