11
1000
16
0	500	0	-150	-148.5	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	500	150	0	0	-151.5	0	0	0	0	0	0	0	0	0	0	0	0	
2	500	148.5	0	0	-147	0	0	0	0	0	0	0	0	0	0	0	0	
3	500	0	151.5	147	0	-153	-145.5	-154.5	0	0	0	0	0	0	0	0	0	
4	500	0	0	0	153	0	0	0	-144	0	0	0	0	0	0	0	0	
5	500	0	0	0	145.5	0	0	0	-156	0	0	0	0	0	0	0	0	
6	500	0	0	0	154.5	0	0	0	-142.5	0	0	0	0	0	0	0	0	
7	500	0	0	0	0	144	156	142.5	0	-157.5	-141	-159	-139.5	-160.5	-138	-162	0	
8	500	0	0	0	0	0	0	0	157.5	0	0	0	0	0	0	0	-136.5	
9	500	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	-163.5	
10	500	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	-135	
11	500	0	0	0	0	0	0	0	139.5	0	0	0	0	0	0	0	-165	
12	500	0	0	0	0	0	0	0	160.5	0	0	0	0	0	0	0	-133.5	
13	500	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	-166.5	
14	500	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	-150	
15	500	0	0	0	0	0	0	0	0	136.5	163.5	135	165	133.5	166.5	150	0	
