8
1000
16
0	500	0	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	500	150	0	-148.5	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	500	0	148.5	0	-151.5	0	0	0	0	0	0	0	0	0	0	0	0	
3	500	0	0	151.5	0	-147	0	0	0	0	0	0	0	0	0	0	0	
4	500	0	0	0	147	0	-153	0	0	0	0	0	0	0	0	0	0	
5	500	0	0	0	0	153	0	-145.5	0	0	0	0	0	0	0	0	0	
6	500	0	0	0	0	0	145.5	0	-154.5	0	0	0	0	0	0	0	0	
7	500	0	0	0	0	0	0	154.5	0	-144	0	0	0	0	0	0	0	
8	500	0	0	0	0	0	0	0	144	0	-156	0	0	0	0	0	0	
9	500	0	0	0	0	0	0	0	0	156	0	-142.5	0	0	0	0	0	
10	500	0	0	0	0	0	0	0	0	0	142.5	0	-157.5	-141	-159	-139.5	0	
11	500	0	0	0	0	0	0	0	0	0	0	157.5	0	0	0	0	-160.5	
12	500	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	-138	
13	500	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	-162	
14	500	0	0	0	0	0	0	0	0	0	0	139.5	0	0	0	0	-150	
15	500	0	0	0	0	0	0	0	0	0	0	0	160.5	138	162	150	0	
