0	0.000000
1	4.000000
2	4.000000
3	4.000000
4	4.000000
5	4.000000
6	4.000000
7	4.000000
8	4.000000
9	4.000000
10	4.000000
11	4.000000
12	4.000000
13	4.000000
14	4.000000
15	4.000000
16	4.000000
17	4.000000
18	4.000000
19	4.000000
20	4.000000
21	4.000000
22	4.000000
23	4.000000
24	4.000000
25	4.000000
26	4.000000
27	4.000000
28	4.000000
29	4.000000
30	4.000000
31	4.000000
32	4.000000
33	4.000000
34	4.000000
35	4.000000
36	4.000000
37	4.000000
38	4.000000
39	4.000000
40	4.000000
41	4.000000
42	4.000000
43	4.000000
44	4.000000
45	4.000000
46	4.000000
47	4.000000
48	4.000000
49	4.000000
50	4.000000
51	4.000000
52	4.000000
53	4.000000
54	4.000000
55	4.000000
56	4.000000
57	4.000000
58	4.000000
59	4.000000
60	4.000000
61	4.000000
62	4.000000
63	4.000000
64	4.000000
65	4.000000
66	4.000000
67	4.000000
68	4.000000
69	4.000000
70	4.000000
71	4.000000
72	4.000000
73	4.000000
74	4.000000
75	4.000000
76	4.000000
77	4.000000
78	4.000000
79	4.000000
80	4.000000
81	4.000000
82	4.000000
83	4.000000
84	4.000000
85	4.000000
86	4.000000
87	4.000000
88	4.000000
89	4.000000
90	4.000000
91	4.000000
92	4.000000
93	4.000000
94	4.000000
95	4.000000
96	4.000000
97	4.000000
98	4.000000
99	4.000000
100	4.000000
101	4.000000
102	4.000000
103	4.000000
104	4.000000
105	4.000000
106	4.000000
107	4.000000
108	4.000000
109	4.000000
110	4.000000
111	4.000000
112	4.000000
113	4.000000
114	4.000000
115	4.000000
116	4.000000
117	4.000000
118	4.000000
119	4.000000
120	4.000000
121	4.000000
122	4.000000
123	4.000000
124	4.000000
125	4.000000
126	4.000000
127	4.000000
128	4.000000
129	4.000000
130	4.000000
131	4.000000
132	4.000000
133	4.000000
134	4.000000
135	4.000000
136	4.000000
137	4.000000
138	4.000000
139	4.000000
140	4.000000
141	4.000000
142	4.000000
143	4.000000
144	4.000000
145	4.000000
146	4.000000
147	4.000000
148	4.000000
149	4.000000
150	4.000000
151	4.000000
152	4.000000
153	4.000000
154	4.000000
155	4.000000
156	4.000000
157	4.000000
158	4.000000
159	4.000000
160	4.000000
161	4.000000
162	4.000000
163	4.000000
164	4.000000
165	4.000000
166	4.000000
167	4.000000
168	4.000000
169	4.000000
170	4.000000
171	4.000000
172	4.000000
173	4.000000
174	4.000000
175	4.000000
176	4.000000
177	4.000000
178	4.000000
179	4.000000
180	4.000000
181	4.000000
182	4.000000
183	4.000000
184	4.000000
185	4.000000
186	4.000000
187	4.000000
188	4.000000
189	4.000000
190	4.000000
191	4.000000
192	4.000000
193	4.000000
194	4.000000
195	4.000000
196	4.000000
197	4.000000
198	4.000000
199	4.000000
200	4.000000
201	4.000000
202	4.000000
203	4.000000
204	4.000000
205	4.000000
206	4.000000
207	4.000000
208	4.000000
209	4.000000
210	4.000000
211	4.000000
212	4.000000
213	4.000000
214	4.000000
215	4.000000
216	4.000000
217	4.000000
218	4.000000
219	4.000000
220	4.000000
221	4.000000
222	4.000000
223	4.000000
224	4.000000
225	4.000000
226	4.000000
227	4.000000
228	4.000000
229	4.000000
230	4.000000
231	4.000000
232	4.000000
233	4.000000
234	4.000000
235	4.000000
236	4.000000
237	4.000000
238	4.000000
239	4.000000
240	4.000000
241	4.000000
242	4.000000
243	4.000000
244	4.000000
245	4.000000
246	4.000000
247	4.000000
248	4.000000
249	4.000000
250	4.000000
251	4.000000
252	4.000000
253	4.000000
254	4.000000
255	4.000000
256	4.000000
257	4.000000
258	4.000000
259	4.000000
260	4.000000
261	4.000000
262	4.000000
263	4.000000
264	4.000000
265	4.000000
266	4.000000
267	4.000000
268	4.000000
269	4.000000
270	4.000000
271	4.000000
272	4.000000
273	4.000000
274	4.000000
275	4.000000
276	4.000000
277	4.000000
278	4.000000
279	4.000000
280	4.000000
281	4.000000
282	4.000000
283	4.000000
284	4.000000
285	4.000000
286	4.000000
287	4.000000
288	4.000000
289	4.000000
290	4.000000
291	4.000000
292	4.000000
293	4.000000
294	4.000000
295	4.000000
296	4.000000
297	4.000000
298	4.000000
299	4.000000
300	4.000000
301	4.000000
302	4.000000
303	4.000000
304	4.000000
305	4.000000
306	4.000000
307	4.000000
308	4.000000
309	4.000000
310	4.000000
311	4.000000
312	4.000000
313	4.000000
314	4.000000
315	4.000000
316	4.000000
317	4.000000
318	4.000000
319	4.000000
320	4.000000
321	4.000000
322	4.000000
323	4.000000
324	4.000000
325	4.000000
326	4.000000
327	4.000000
328	4.000000
329	4.000000
330	4.000000
331	4.000000
332	4.000000
333	4.000000
334	4.000000
335	4.000000
336	4.000000
337	4.000000
338	4.000000
339	4.000000
340	4.000000
341	4.000000
342	4.000000
343	4.000000
344	4.000000
345	4.000000
346	4.000000
347	4.000000
348	4.000000
349	4.000000
350	4.000000
351	4.000000
352	4.000000
353	4.000000
354	4.000000
355	4.000000
356	4.000000
357	4.000000
358	4.000000
359	4.000000
360	4.000000
361	4.000000
362	4.000000
363	4.000000
364	4.000000
365	4.000000
366	4.000000
367	4.000000
368	4.000000
369	4.000000
370	4.000000
371	4.000000
372	4.000000
373	4.000000
374	4.000000
375	4.000000
376	4.000000
377	4.000000
378	4.000000
379	4.000000
380	4.000000
381	4.000000
382	4.000000
383	4.000000
384	4.000000
385	4.000000
386	4.000000
387	4.000000
388	4.000000
389	4.000000
390	4.000000
391	4.000000
392	4.000000
393	4.000000
394	4.000000
395	4.000000
396	4.000000
397	4.000000
398	4.000000
399	4.000000
400	4.000000
401	2.400000
402	2.400000
403	2.400000
404	2.400000
405	2.400000
406	2.400000
407	2.400000
408	2.400000
409	2.400000
410	2.400000
411	2.400000
412	2.400000
413	2.400000
414	2.400000
415	2.400000
416	2.400000
417	2.400000
418	2.400000
419	2.400000
420	2.400000
421	2.400000
422	2.400000
423	2.400000
424	2.400000
425	2.400000
426	2.400000
427	2.400000
428	2.400000
429	2.400000
430	2.400000
431	2.400000
432	2.400000
433	2.400000
434	2.400000
435	2.400000
436	2.400000
437	2.400000
438	2.400000
439	2.400000
440	2.400000
441	2.400000
442	2.400000
443	2.400000
444	2.400000
445	2.400000
446	2.400000
447	2.400000
448	2.400000
449	2.400000
450	2.400000
451	2.400000
452	2.400000
453	2.400000
454	2.400000
455	2.400000
456	2.400000
457	2.400000
458	2.400000
459	2.400000
460	2.400000
461	2.400000
462	2.400000
463	2.400000
464	2.400000
465	2.400000
466	2.400000
467	2.400000
468	2.400000
469	2.400000
470	2.400000
471	2.400000
472	2.400000
473	2.400000
474	2.400000
475	2.400000
476	2.400000
477	2.400000
478	2.400000
479	2.400000
480	2.400000
481	2.400000
482	2.400000
483	2.400000
484	2.400000
485	2.400000
486	2.400000
487	2.400000
488	2.400000
489	2.400000
490	2.400000
491	2.400000
492	2.400000
493	2.400000
494	2.400000
495	2.400000
496	2.400000
497	2.400000
498	2.400000
499	2.400000
500	2.400000
501	2.400000
502	2.400000
503	2.400000
504	2.400000
505	2.400000
506	2.400000
507	2.400000
508	2.400000
509	2.400000
510	2.400000
511	2.400000
512	2.400000
513	2.400000
514	2.400000
515	2.400000
516	2.400000
517	2.400000
518	2.400000
519	2.400000
520	2.400000
521	2.400000
522	2.400000
523	2.400000
524	2.400000
525	2.400000
526	2.400000
527	2.400000
528	2.400000
529	2.400000
530	2.400000
531	2.400000
532	2.400000
533	2.400000
534	2.400000
535	2.400000
536	2.400000
537	2.400000
538	2.400000
539	2.400000
540	2.400000
541	2.400000
542	2.400000
543	2.400000
544	2.400000
545	2.400000
546	2.400000
547	2.400000
548	2.400000
549	2.400000
550	2.400000
551	2.400000
552	2.400000
553	2.400000
554	2.400000
555	2.400000
556	2.400000
557	2.400000
558	2.400000
559	2.400000
560	2.400000
561	2.400000
562	2.400000
563	2.400000
564	2.400000
565	2.400000
566	2.400000
567	2.400000
568	18.285714
569	18.285714
570	18.285714
571	18.285714
572	18.285714
573	18.285714
574	18.285714
575	18.285714
576	18.285714
577	18.285714
578	18.285714
579	18.285714
580	18.285714
581	18.285714
582	18.285714
583	18.285714
584	18.285714
585	18.285714
586	18.285714
587	18.285714
588	18.285714
589	18.285714
590	18.285714
591	18.285714
592	18.285714
593	18.285714
594	18.285714
595	18.285714
596	18.285714
597	18.285714
598	18.285714
599	18.285714
600	18.285714
601	17.902381
602	17.902381
603	17.902381
604	17.902381
605	17.902381
606	17.902381
607	17.902381
608	17.902381
609	17.902381
610	17.902381
611	17.902381
612	17.902381
613	17.902381
614	17.902381
615	17.902381
616	17.902381
617	17.902381
618	17.902381
619	17.902381
620	17.902381
621	17.902381
622	17.902381
623	17.902381
624	17.902381
625	17.902381
626	17.902381
627	17.902381
628	17.902381
629	17.902381
630	17.902381
631	17.902381
632	17.902381
