3
0
14
0	458	0	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	
1	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	458	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
