48
0
14
0	382	0	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	
1	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	382	88	0	0	0	0	0	0	0	0	0	0	0	0	0	
