14
0
14
0	395	0	-89	-89	-89	-89	-89	-89	-89	-89	-89	-89	-89	-89	-89	
1	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	395	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
