38
0
14
0	401	0	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90	
1	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	401	90	0	0	0	0	0	0	0	0	0	0	0	0	0	
