97
0
15
0	321	0	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	
1	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	321	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
