20
0
15
0	311	0	-81	-81	-81	-81	-81	-81	-81	-81	-81	-81	-81	-81	-81	-81	
1	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	311	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
