75
0
14
0	446	0	-94	-94	-94	-94	-94	-94	-94	-94	-94	-94	-94	-94	-94	
1	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	446	94	0	0	0	0	0	0	0	0	0	0	0	0	0	
