11
0
14
0	453	0	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	-95	
1	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	453	95	0	0	0	0	0	0	0	0	0	0	0	0	0	
