43
0
14
0	476	0	-97	-97	-97	-97	-97	-97	-97	-97	-97	-97	-97	-97	-97	
1	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	476	97	0	0	0	0	0	0	0	0	0	0	0	0	0	
