69
0
15
0	437	0	-93	-93	-93	-93	-93	-93	-93	-93	-93	-93	-93	-93	-93	-93	
1	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	437	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
