2
0
16
0	500	0	-100	-99	-101	-98	0	0	0	0	0	0	0	0	0	0	0	
1	500	100	0	0	0	0	-102	0	0	0	0	0	0	0	0	0	0	
2	500	99	0	0	0	0	0	-97	-103	0	0	0	0	0	0	0	0	
3	500	101	0	0	0	0	-96	-104	-95	0	0	0	0	0	0	0	0	
4	500	98	0	0	0	0	0	-105	0	0	0	0	0	0	0	0	0	
5	500	0	102	0	96	0	0	0	0	0	-94	0	-106	0	-93	-107	0	
6	500	0	0	97	104	105	0	0	0	0	0	-92	-108	-91	0	0	0	
7	500	0	0	103	95	0	0	0	0	-109	0	0	-90	-110	-89	-111	0	
8	500	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	-88	
9	500	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	-112	
10	500	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	-87	
11	500	0	0	0	0	0	106	108	90	0	0	0	0	0	0	0	-113	
12	500	0	0	0	0	0	0	91	110	0	0	0	0	0	0	0	-86	
13	500	0	0	0	0	0	93	0	89	0	0	0	0	0	0	0	-114	
14	500	0	0	0	0	0	107	0	111	0	0	0	0	0	0	0	-100	
15	500	0	0	0	0	0	0	0	0	88	112	87	113	86	114	100	0	
